,source,band,zbound,zvalue
2317,../1024/data/frame_01130,B3,zmax,55.47162833935047
2318,../1024/data/frame_01130,B4,zmin,15.11937141418457
2319,../1024/data/frame_01130,B4,zmax,76.24330139160156
2320,../1024/data/frame_01130,B5,zmin,455.92955328952564
2321,../1024/data/frame_01130,B5,zmax,1612.7569946705257
2322,../1024/data/frame_01130,B6,zmin,10.440988761020213
2323,../1024/data/frame_01130,B6,zmax,160.23434437091396
2324,../1024/data/frame_01130,B7,zmin,-0.000864320307662581
2325,../1024/data/frame_01130,B7,zmax,0.10172226643545951
2326,../1024/data/frame_01130,B8,zmin,-0.00522065012509636
2327,../1024/data/frame_01130,B8,zmax,0.013401341338693199
2328,../1024/data/frame_01131,B3,zmin,4.515052795410156
2329,../1024/data/frame_01131,B3,zmax,42.946397191289016
2330,../1024/data/frame_01131,B4,zmin,20.052593231201172
2331,../1024/data/frame_01131,B4,zmax,71.23211211034436
2332,../1024/data/frame_01131,B5,zmin,512.7151965730467
2333,../1024/data/frame_01131,B5,zmax,912.788789610184
2334,../1024/data/frame_01131,B6,zmin,11.84220839539172
2335,../1024/data/frame_01131,B6,zmax,40.95905907668347
2336,../1024/data/frame_01131,B7,zmin,-3.5557523073686245e-05
2337,../1024/data/frame_01131,B7,zmax,0.007426199113452334
2338,../1024/data/frame_01131,B8,zmin,-0.006224586613005062
2339,../1024/data/frame_01131,B8,zmax,0.005605609599986855
2340,../1024/data/frame_01134,B3,zmin,2.2316203117370605
2341,../1024/data/frame_01134,B3,zmax,52.615816603087836
2342,../1024/data/frame_01134,B4,zmin,15.726627349853516
2343,../1024/data/frame_01134,B4,zmax,111.93046655093704
2344,../1024/data/frame_01134,B5,zmin,494.60553968607513
2345,../1024/data/frame_01134,B5,zmax,1192.0987282456217
2346,../1024/data/frame_01134,B6,zmin,11.280810379245128
2347,../1024/data/frame_01134,B6,zmax,51.12801707385434
2348,../1024/data/frame_01134,B7,zmin,-0.0012585805121580035
2349,../1024/data/frame_01134,B7,zmax,0.022108099173646152
2350,../1024/data/frame_01134,B8,zmin,-0.008315810474561761
2351,../1024/data/frame_01134,B8,zmax,0.05578191020717631
2352,../1024/data/frame_01135,B3,zmin,2.8018271923065186
2353,../1024/data/frame_01135,B3,zmax,53.512466427045254
2354,../1024/data/frame_01135,B4,zmin,15.681692123413086
2355,../1024/data/frame_01135,B4,zmax,103.06676138132586
2356,../1024/data/frame_01135,B5,zmin,506.8762988579764
2357,../1024/data/frame_01135,B5,zmax,1173.3483299398126
2358,../1024/data/frame_01135,B6,zmin,11.397930977106093
2359,../1024/data/frame_01135,B6,zmax,48.94382495518926
2360,../1024/data/frame_01135,B7,zmin,-0.0013388367425299847
2361,../1024/data/frame_01135,B7,zmax,0.022279747640631797
2362,../1024/data/frame_01135,B8,zmin,-0.008512436665018228
2363,../1024/data/frame_01135,B8,zmax,0.07759951428700787
2364,../1024/data/frame_01137,B3,zmin,2.211564064025879
2365,../1024/data/frame_01137,B3,zmax,41.66764735393438
2366,../1024/data/frame_01137,B4,zmin,13.621095657348633
2367,../1024/data/frame_01137,B4,zmax,80.9794274895334
2368,../1024/data/frame_01137,B5,zmin,444.7839958370223
2369,../1024/data/frame_01137,B5,zmax,1029.1364304676272
2370,../1024/data/frame_01137,B6,zmin,10.089312669965672
2371,../1024/data/frame_01137,B6,zmax,40.69879254911148
2372,../1024/data/frame_01137,B7,zmin,-0.0018091314287067613
2373,../1024/data/frame_01137,B7,zmax,0.011518535321300776
2374,../1024/data/frame_01137,B8,zmin,-0.004869123704886491
2375,../1024/data/frame_01137,B8,zmax,0.005492448068644104
2376,../1024/data/frame_01138,B3,zmin,7.063380241394043
2377,../1024/data/frame_01138,B3,zmax,110.36757720336479
2378,../1024/data/frame_01138,B4,zmin,29.591455459594727
2379,../1024/data/frame_01138,B4,zmax,276.91560971447547
2380,../1024/data/frame_01138,B5,zmin,601.8442910311888
2381,../1024/data/frame_01138,B5,zmax,2563.4122704581364
2382,../1024/data/frame_01138,B6,zmin,15.451725018388656
2383,../1024/data/frame_01138,B6,zmax,230.36060225679316
2384,../1024/data/frame_01138,B7,zmin,0.0011528320768772716
2385,../1024/data/frame_01138,B7,zmax,0.15660251394746177
2386,../1024/data/frame_01138,B8,zmin,-0.006377188955835887
2387,../1024/data/frame_01138,B8,zmax,0.0073215009366104705
2388,../1024/data/frame_01140,B3,zmin,5.314817905426025
2389,../1024/data/frame_01140,B3,zmax,54.384918983550165
2390,../1024/data/frame_01140,B4,zmin,23.744234085083008
2391,../1024/data/frame_01140,B4,zmax,118.16017520482372
2392,../1024/data/frame_01140,B5,zmin,536.1938284081632
2393,../1024/data/frame_01140,B5,zmax,1403.9259474638147
2394,../1024/data/frame_01140,B6,zmin,13.08589576181962
2395,../1024/data/frame_01140,B6,zmax,79.42127506477414
2396,../1024/data/frame_01140,B7,zmin,0.00025677083732681294
2397,../1024/data/frame_01140,B7,zmax,0.040641333124621974
2398,../1024/data/frame_01140,B8,zmin,-0.006790463312746467
2399,../1024/data/frame_01140,B8,zmax,0.030134937869112633
2400,../1024/data/frame_01145,B3,zmin,2.8628950119018555
2401,../1024/data/frame_01145,B3,zmax,45.688927650530744
2402,../1024/data/frame_01145,B4,zmin,15.710442543029785
2403,../1024/data/frame_01145,B4,zmax,92.52328140621594
2404,../1024/data/frame_01145,B5,zmin,481.2633441562507
2405,../1024/data/frame_01145,B5,zmax,1134.670024289259
2406,../1024/data/frame_01145,B6,zmin,11.542151805093742
2407,../1024/data/frame_01145,B6,zmax,58.98837199311936
2408,../1024/data/frame_01145,B7,zmin,-0.0007633616200375485
2409,../1024/data/frame_01145,B7,zmax,0.028329787737905232
2410,../1024/data/frame_01145,B8,zmin,-0.004256160316502654
2411,../1024/data/frame_01145,B8,zmax,0.0045271317599911345
2412,../1024/data/frame_01146,B3,zmin,3.1443004608154297
2413,../1024/data/frame_01146,B3,zmax,48.96219321981319
2414,../1024/data/frame_01146,B4,zmin,17.660165786743164
2415,../1024/data/frame_01146,B4,zmax,72.90073349214524
2416,../1024/data/frame_01146,B5,zmin,515.6020798099387
2417,../1024/data/frame_01146,B5,zmax,1000.4381178955582
2418,../1024/data/frame_01146,B6,zmin,11.075795673403933
2419,../1024/data/frame_01146,B6,zmax,36.37523551766209
2420,../1024/data/frame_01146,B7,zmin,-0.0012383562907906957
2421,../1024/data/frame_01146,B7,zmax,0.015036703551420456
2422,../1024/data/frame_01146,B8,zmin,-0.006355337343573466
2423,../1024/data/frame_01146,B8,zmax,0.0075683191110747635
2424,../1024/data/frame_01147,B3,zmin,4.661080360412598
2425,../1024/data/frame_01147,B3,zmax,87.65731816045414
2426,../1024/data/frame_01147,B4,zmin,20.726577758789062
2427,../1024/data/frame_01147,B4,zmax,216.7230139471242
2428,../1024/data/frame_01147,B5,zmin,524.5438865485278
2429,../1024/data/frame_01147,B5,zmax,2970.3581743860022
2430,../1024/data/frame_01147,B6,zmin,13.051797254705313
2431,../1024/data/frame_01147,B6,zmax,617.7424627977663
2432,../1024/data/frame_01147,B7,zmin,0.00041808441715511936
2433,../1024/data/frame_01147,B7,zmax,0.1923736158492746
2434,../1024/data/frame_01147,B8,zmin,-0.005853849498568086
2435,../1024/data/frame_01147,B8,zmax,0.06816619020172618
2436,../1024/data/frame_01148,B3,zmin,1.5355172157287598
2437,../1024/data/frame_01148,B3,zmax,44.6866522456161
2438,../1024/data/frame_01148,B4,zmin,13.044371604919434
2439,../1024/data/frame_01148,B4,zmax,90.65438385327703
2440,../1024/data/frame_01148,B5,zmin,440.9113872705185
2441,../1024/data/frame_01148,B5,zmax,1090.4562852017061
2442,../1024/data/frame_01148,B6,zmin,9.528136073799434
2443,../1024/data/frame_01148,B6,zmax,44.29749153990963
2444,../1024/data/frame_01148,B7,zmin,-0.0021529239632957367
2445,../1024/data/frame_01148,B7,zmax,0.019626708995885686
2446,../1024/data/frame_01148,B8,zmin,-0.00416808797743033
2447,../1024/data/frame_01148,B8,zmax,0.005446975256606757
2448,../1024/data/frame_01149,B3,zmin,3.592482328414917
2449,../1024/data/frame_01149,B3,zmax,51.24420174730999
2450,../1024/data/frame_01149,B4,zmin,19.34699821472168
2451,../1024/data/frame_01149,B4,zmax,107.04968278721097
2452,../1024/data/frame_01149,B5,zmin,497.39367939657046
2453,../1024/data/frame_01149,B5,zmax,829.2797157989603
2454,../1024/data/frame_01149,B6,zmin,11.945354357033077
2455,../1024/data/frame_01149,B6,zmax,25.032212818388892
2456,../1024/data/frame_01149,B7,zmin,-3.2058669579189475e-05
2457,../1024/data/frame_01149,B7,zmax,0.0066601972370184444
2458,../1024/data/frame_01149,B8,zmin,-0.004455478097129843
2459,../1024/data/frame_01149,B8,zmax,0.004324250186422631
2460,../1024/data/frame_01153,B3,zmin,3.6235625743865967
2461,../1024/data/frame_01153,B3,zmax,54.70353317260742
2462,../1024/data/frame_01153,B4,zmin,18.23270034790039
2463,../1024/data/frame_01153,B4,zmax,101.74537552569691
2464,../1024/data/frame_01153,B5,zmin,487.696829414113
2465,../1024/data/frame_01153,B5,zmax,1123.5557787193677
2466,../1024/data/frame_01153,B6,zmin,11.454176315008247
2467,../1024/data/frame_01153,B6,zmax,47.92114838800505
2468,../1024/data/frame_01153,B7,zmin,-0.0011903694802494675
2469,../1024/data/frame_01153,B7,zmax,0.024675449741426887
2470,../1024/data/frame_01153,B8,zmin,-0.004522618569036561
2471,../1024/data/frame_01153,B8,zmax,0.012138104868683889
2472,../1024/data/frame_01154,B3,zmin,5.2189040184021
2473,../1024/data/frame_01154,B3,zmax,122.3827936328641
2474,../1024/data/frame_01154,B4,zmin,22.0617618560791
2475,../1024/data/frame_01154,B4,zmax,331.781195885404
2476,../1024/data/frame_01154,B5,zmin,532.0319182324171
2477,../1024/data/frame_01154,B5,zmax,2744.6566930055305
2478,../1024/data/frame_01154,B6,zmin,12.869972329077179
2479,../1024/data/frame_01154,B6,zmax,199.1435828442606
2480,../1024/data/frame_01154,B7,zmin,0.00029831712580903234
2481,../1024/data/frame_01154,B7,zmax,0.14248205366330544
2482,../1024/data/frame_01154,B8,zmin,-0.004688230563225256
2483,../1024/data/frame_01154,B8,zmax,0.010716103228086755
2484,../1024/data/frame_01159,B3,zmin,3.606656312942505
2485,../1024/data/frame_01159,B3,zmax,157.482703572736
2486,../1024/data/frame_01159,B4,zmin,17.738901138305664
2487,../1024/data/frame_01159,B4,zmax,449.4247747689696
2488,../1024/data/frame_01159,B5,zmin,506.0018560682141
2489,../1024/data/frame_01159,B5,zmax,4011.296793773986
2490,../1024/data/frame_01159,B6,zmin,10.83596231354215
2491,../1024/data/frame_01159,B6,zmax,265.29358217511833
2492,../1024/data/frame_01159,B7,zmin,-0.0009646372018499909
2493,../1024/data/frame_01159,B7,zmax,0.19248462863770435
2494,../1024/data/frame_01159,B8,zmin,-0.0059901196693661115
2495,../1024/data/frame_01159,B8,zmax,0.05756197027555866
2496,../1024/data/frame_01160,B3,zmin,1.19194495677948
2497,../1024/data/frame_01160,B3,zmax,45.79640364554029
2498,../1024/data/frame_01160,B4,zmin,17.36444664001465
2499,../1024/data/frame_01160,B4,zmax,77.41328547226858
2500,../1024/data/frame_01160,B5,zmin,480.60851764441264
2501,../1024/data/frame_01160,B5,zmax,978.3561971782442
2502,../1024/data/frame_01160,B6,zmin,15.318395646980965
2503,../1024/data/frame_01160,B6,zmax,130.05070891804743
2504,../1024/data/frame_01160,B7,zmin,0.0006141610236254139
2505,../1024/data/frame_01160,B7,zmax,0.030244959349387365
2506,../1024/data/frame_01160,B8,zmin,-0.004129104052254748
2507,../1024/data/frame_01160,B8,zmax,0.004370529256872459
2508,../1024/data/frame_01161,B3,zmin,3.57413387298584
2509,../1024/data/frame_01161,B3,zmax,167.42274715156086
2510,../1024/data/frame_01161,B4,zmin,16.792198181152344
2511,../1024/data/frame_01161,B4,zmax,466.80466820305224
2512,../1024/data/frame_01161,B5,zmin,503.11719471008655
2513,../1024/data/frame_01161,B5,zmax,4230.519753591059
2514,../1024/data/frame_01161,B6,zmin,10.480230303678017
2515,../1024/data/frame_01161,B6,zmax,314.72625296403436
2516,../1024/data/frame_01161,B7,zmin,-0.0010924352132869535
2517,../1024/data/frame_01161,B7,zmax,0.21491663072911438
2518,../1024/data/frame_01161,B8,zmin,-0.005045749543437937
2519,../1024/data/frame_01161,B8,zmax,0.05655493213625978
2520,../1024/data/frame_01162,B3,zmin,3.5985753536224365
2521,../1024/data/frame_01162,B3,zmax,164.30418729761882
2522,../1024/data/frame_01162,B4,zmin,17.728710174560547
2523,../1024/data/frame_01162,B4,zmax,444.0287148359673
2524,../1024/data/frame_01162,B5,zmin,506.58538885105963
2525,../1024/data/frame_01162,B5,zmax,3472.434387774317
2526,../1024/data/frame_01162,B6,zmin,11.037302432241328
2527,../1024/data/frame_01162,B6,zmax,309.4870728768652
2528,../1024/data/frame_01162,B7,zmin,-0.0011347236694716632
2529,../1024/data/frame_01162,B7,zmax,0.2112381872176981
2530,../1024/data/frame_01162,B8,zmin,-0.005360449881875737
2531,../1024/data/frame_01162,B8,zmax,0.05920100836932336
2532,../1024/data/frame_01163,B3,zmin,3.125080108642578
2533,../1024/data/frame_01163,B3,zmax,159.27330519751226
2534,../1024/data/frame_01163,B4,zmin,17.914207458496094
2535,../1024/data/frame_01163,B4,zmax,447.40446649615626
2536,../1024/data/frame_01163,B5,zmin,499.076649900426
2537,../1024/data/frame_01163,B5,zmax,4222.755894914773
2538,../1024/data/frame_01163,B6,zmin,10.179162010653165
2539,../1024/data/frame_01163,B6,zmax,320.56139024297454
2540,../1024/data/frame_01163,B7,zmin,-0.0010929388710176962
2541,../1024/data/frame_01163,B7,zmax,0.22086922267290587
2542,../1024/data/frame_01163,B8,zmin,-0.004896938274479319
2543,../1024/data/frame_01163,B8,zmax,0.06044976926519508
2544,../1024/data/frame_01164,B3,zmin,4.096719264984131
2545,../1024/data/frame_01164,B3,zmax,141.6785293303432
2546,../1024/data/frame_01164,B4,zmin,19.52634048461914
2547,../1024/data/frame_01164,B4,zmax,357.763671875
2548,../1024/data/frame_01164,B5,zmin,508.16309997035285
2549,../1024/data/frame_01164,B5,zmax,3143.2232379237516
2550,../1024/data/frame_01164,B6,zmin,11.363364069931114
2551,../1024/data/frame_01164,B6,zmax,280.667061190858
2552,../1024/data/frame_01164,B7,zmin,-0.0008691678159598277
2553,../1024/data/frame_01164,B7,zmax,0.19930777522779142
2554,../1024/data/frame_01164,B8,zmin,-0.005355893947071852
2555,../1024/data/frame_01164,B8,zmax,0.052693867319799345
2556,../1024/data/frame_01165,B3,zmin,2.168604850769043
2557,../1024/data/frame_01165,B3,zmax,46.91462335736652
2558,../1024/data/frame_01165,B4,zmin,16.982471466064453
2559,../1024/data/frame_01165,B4,zmax,64.07876586914062
2560,../1024/data/frame_01165,B5,zmin,476.4626902393418
2561,../1024/data/frame_01165,B5,zmax,808.2803024265528
2562,../1024/data/frame_01165,B6,zmin,11.020052083463442
2563,../1024/data/frame_01165,B6,zmax,37.97743967223378
2564,../1024/data/frame_01165,B7,zmin,-0.001421386794972173
2565,../1024/data/frame_01165,B7,zmax,0.013680578050755688
2566,../1024/data/frame_01165,B8,zmin,-0.0052852379195784584
2567,../1024/data/frame_01165,B8,zmax,0.006017622945141937
2568,../1024/data/frame_01166,B3,zmin,3.4418318271636963
2569,../1024/data/frame_01166,B3,zmax,77.59997377460938
2570,../1024/data/frame_01166,B4,zmin,15.467690467834473
2571,../1024/data/frame_01166,B4,zmax,210.76670867816952
2572,../1024/data/frame_01166,B5,zmin,457.4792631523134
2573,../1024/data/frame_01166,B5,zmax,1080.5997634385926
2574,../1024/data/frame_01166,B6,zmin,10.959062529376993
2575,../1024/data/frame_01166,B6,zmax,120.58814525854386
2576,../1024/data/frame_01166,B7,zmin,-0.0007294951966117294
2577,../1024/data/frame_01166,B7,zmax,0.051629888240579985
2578,../1024/data/frame_01166,B8,zmin,-0.005538811635449134
2579,../1024/data/frame_01166,B8,zmax,0.008498780978664014
2580,../1024/data/frame_01167,B3,zmin,2.6288950443267822
2581,../1024/data/frame_01167,B3,zmax,50.40380302492804
2582,../1024/data/frame_01167,B4,zmin,14.490928649902344
2583,../1024/data/frame_01167,B4,zmax,99.74823829458589
2584,../1024/data/frame_01167,B5,zmin,495.31890599157606
2585,../1024/data/frame_01167,B5,zmax,1407.5043083458258
2586,../1024/data/frame_01167,B6,zmin,11.069162358566068
2587,../1024/data/frame_01167,B6,zmax,80.37893116762547
2588,../1024/data/frame_01167,B7,zmin,-0.0006435291253845774
2589,../1024/data/frame_01167,B7,zmax,0.033128552190815196
2590,../1024/data/frame_01167,B8,zmin,-0.005137406148371396
2591,../1024/data/frame_01167,B8,zmax,0.005017438388200237
2592,../1024/data/frame_01170,B3,zmin,2.6615400314331055
2593,../1024/data/frame_01170,B3,zmax,70.2779050730052
2594,../1024/data/frame_01170,B4,zmin,17.46491050720215
2595,../1024/data/frame_01170,B4,zmax,173.27371816475457
2596,../1024/data/frame_01170,B5,zmin,532.4925781392507
2597,../1024/data/frame_01170,B5,zmax,2257.8980384504666
2598,../1024/data/frame_01170,B6,zmin,12.890326674467023
2599,../1024/data/frame_01170,B6,zmax,256.01249646430097
2600,../1024/data/frame_01170,B7,zmin,0.0012147161693766481
2601,../1024/data/frame_01170,B7,zmax,0.07143970234396103
2602,../1024/data/frame_01170,B8,zmin,-0.006756248456724421
2603,../1024/data/frame_01170,B8,zmax,0.009472992772293878
2604,../1024/data/frame_01174,B3,zmin,5.305140018463135
2605,../1024/data/frame_01174,B3,zmax,91.878427151805
2606,../1024/data/frame_01174,B4,zmin,20.88710594177246
2607,../1024/data/frame_01174,B4,zmax,215.8925136748562
2608,../1024/data/frame_01174,B5,zmin,541.0902464887889
2609,../1024/data/frame_01174,B5,zmax,2245.327165939831
2610,../1024/data/frame_01174,B6,zmin,14.3573688425566
2611,../1024/data/frame_01174,B6,zmax,180.57262429131754
2612,../1024/data/frame_01174,B7,zmin,0.002458760320367821
2613,../1024/data/frame_01174,B7,zmax,0.12106528164397037
2614,../1024/data/frame_01174,B8,zmin,-0.005609632724756558
2615,../1024/data/frame_01174,B8,zmax,0.011456439578991444
2616,../1024/data/frame_01175,B3,zmin,3.6321423053741455
2617,../1024/data/frame_01175,B3,zmax,109.67938442762917
2618,../1024/data/frame_01175,B4,zmin,16.073192596435547
2619,../1024/data/frame_01175,B4,zmax,281.9809990629575
2620,../1024/data/frame_01175,B5,zmin,477.9524220689046
2621,../1024/data/frame_01175,B5,zmax,2937.2279107345134
2622,../1024/data/frame_01175,B6,zmin,11.812427465816828
2623,../1024/data/frame_01175,B6,zmax,218.35731840402585
2624,../1024/data/frame_01175,B7,zmin,0.0016579129535920485
2625,../1024/data/frame_01175,B7,zmax,0.13904957167022064
2626,../1024/data/frame_01175,B8,zmin,-0.005900268394926826
2627,../1024/data/frame_01175,B8,zmax,0.013519033318592062
2628,../1024/data/frame_01176,B3,zmin,4.895501613616943
2629,../1024/data/frame_01176,B3,zmax,92.15453597674171
2630,../1024/data/frame_01176,B4,zmin,22.1341609954834
2631,../1024/data/frame_01176,B4,zmax,211.80657019200152
2632,../1024/data/frame_01176,B5,zmin,545.4928025039142
2633,../1024/data/frame_01176,B5,zmax,2205.777032650531
2634,../1024/data/frame_01176,B6,zmin,13.781062719929478
2635,../1024/data/frame_01176,B6,zmax,159.97537019762638
2636,../1024/data/frame_01176,B7,zmin,0.0017524689944632933
2637,../1024/data/frame_01176,B7,zmax,0.0929079831423179
2638,../1024/data/frame_01176,B8,zmin,-0.0061028390588849955
2639,../1024/data/frame_01176,B8,zmax,0.046603266434846954
2640,../1024/data/frame_01177,B3,zmin,3.7145392894744873
2641,../1024/data/frame_01177,B3,zmax,128.94203919391742
2642,../1024/data/frame_01177,B4,zmin,14.805569648742676
2643,../1024/data/frame_01177,B4,zmax,345.87958031772007
2644,../1024/data/frame_01177,B5,zmin,479.3065816463348
2645,../1024/data/frame_01177,B5,zmax,3697.379068733011
2646,../1024/data/frame_01177,B6,zmin,12.949454438471802
2647,../1024/data/frame_01177,B6,zmax,378.24796667982895
2648,../1024/data/frame_01177,B7,zmin,0.0027635697528586908
2649,../1024/data/frame_01177,B7,zmax,0.24644940105108457
2650,../1024/data/frame_01177,B8,zmin,-0.0056228833916420135
2651,../1024/data/frame_01177,B8,zmax,0.057605883545482066
2652,../1024/data/frame_01178,B3,zmin,3.18430495262146
2653,../1024/data/frame_01178,B3,zmax,110.5283549618925
2654,../1024/data/frame_01178,B4,zmin,15.586325645446777
2655,../1024/data/frame_01178,B4,zmax,286.00997885398897
2656,../1024/data/frame_01178,B5,zmin,473.7229253211666
2657,../1024/data/frame_01178,B5,zmax,3074.020144209574
2658,../1024/data/frame_01178,B6,zmin,11.550477047243913
2659,../1024/data/frame_01178,B6,zmax,259.9301805647109
2660,../1024/data/frame_01178,B7,zmin,0.0018746413316541623
2661,../1024/data/frame_01178,B7,zmax,0.16916394836659254
2662,../1024/data/frame_01178,B8,zmin,-0.005094864426958122
2663,../1024/data/frame_01178,B8,zmax,0.057961707032802734
2664,../1024/data/frame_01179,B3,zmin,4.235501766204834
2665,../1024/data/frame_01179,B3,zmax,128.8909017915043
2666,../1024/data/frame_01179,B4,zmin,16.710145950317383
2667,../1024/data/frame_01179,B4,zmax,334.592597888838
2668,../1024/data/frame_01179,B5,zmin,516.2597631144674
2669,../1024/data/frame_01179,B5,zmax,3613.417300693374
2670,../1024/data/frame_01179,B6,zmin,12.449449363242206
2671,../1024/data/frame_01179,B6,zmax,384.2173120727867
2672,../1024/data/frame_01179,B7,zmin,0.0006836490510746028
2673,../1024/data/frame_01179,B7,zmax,0.23557962266439855
2674,../1024/data/frame_01179,B8,zmin,-0.005807709197764455
2675,../1024/data/frame_01179,B8,zmax,0.05923572364610245
2676,../1024/data/frame_01180,B3,zmin,3.236680269241333
2677,../1024/data/frame_01180,B3,zmax,127.5966367291659
2678,../1024/data/frame_01180,B4,zmin,15.784696578979492
2679,../1024/data/frame_01180,B4,zmax,256.902587890625
2680,../1024/data/frame_01180,B5,zmin,506.5572455535138
2681,../1024/data/frame_01180,B5,zmax,3801.448691508681
2682,../1024/data/frame_01180,B6,zmin,14.66579291794205
2683,../1024/data/frame_01180,B6,zmax,366.2105144150467
2684,../1024/data/frame_01180,B7,zmin,0.002070713890610022
2685,../1024/data/frame_01180,B7,zmax,0.24570073781568075
2686,../1024/data/frame_01180,B8,zmin,-0.005856933514655541
2687,../1024/data/frame_01180,B8,zmax,0.05970714693076215
2688,../1024/data/frame_01181,B3,zmin,4.0658698081970215
2689,../1024/data/frame_01181,B3,zmax,144.73364540711154
2690,../1024/data/frame_01181,B4,zmin,17.320833206176758
2691,../1024/data/frame_01181,B4,zmax,395.76155650757136
2692,../1024/data/frame_01181,B5,zmin,502.2121615203955
2693,../1024/data/frame_01181,B5,zmax,4165.221542668651
2694,../1024/data/frame_01181,B6,zmin,13.751656635168164
2695,../1024/data/frame_01181,B6,zmax,409.37015815614535
2696,../1024/data/frame_01181,B7,zmin,0.0015179236836430187
2697,../1024/data/frame_01181,B7,zmax,0.25121721559767096
2698,../1024/data/frame_01181,B8,zmin,-0.007496400700349904
2699,../1024/data/frame_01181,B8,zmax,0.05949337863544507
2700,../1024/data/frame_01182,B3,zmin,0.12089857459068298
2701,../1024/data/frame_01182,B3,zmax,35.71598799356855
2702,../1024/data/frame_01182,B4,zmin,10.228896141052246
2703,../1024/data/frame_01182,B4,zmax,44.41983609094473
2704,../1024/data/frame_01182,B5,zmin,439.3439869224901
2705,../1024/data/frame_01182,B5,zmax,766.4017941265918
2706,../1024/data/frame_01182,B6,zmin,7.824640114074713
2707,../1024/data/frame_01182,B6,zmax,22.70527996687313
2708,../1024/data/frame_01182,B7,zmin,-0.0019089775052868283
2709,../1024/data/frame_01182,B7,zmax,0.005130870252114592
2710,../1024/data/frame_01182,B8,zmin,-0.004486679088516321
2711,../1024/data/frame_01182,B8,zmax,0.0069918077480844824
2712,../1024/data/frame_01183,B3,zmin,7.055893898010254
2713,../1024/data/frame_01183,B3,zmax,341.58761207970156
2714,../1024/data/frame_01183,B4,zmin,24.87672996520996
2715,../1024/data/frame_01183,B4,zmax,555.494873046875
2716,../1024/data/frame_01183,B5,zmin,546.9476514891865
2717,../1024/data/frame_01183,B5,zmax,2476.048315624945
2718,../1024/data/frame_01183,B6,zmin,17.276900048001213
2719,../1024/data/frame_01183,B6,zmax,667.5060399041101
2720,../1024/data/frame_01183,B7,zmin,0.0036940660397871096
2721,../1024/data/frame_01183,B7,zmax,0.13294842708053137
2722,../1024/data/frame_01183,B8,zmin,-0.004633038577441528
2723,../1024/data/frame_01183,B8,zmax,0.00414459801893777
2724,../1024/data/frame_01184,B3,zmin,3.7026281356811523
2725,../1024/data/frame_01184,B3,zmax,465.87819441964336
2726,../1024/data/frame_01184,B4,zmin,14.792651176452637
2727,../1024/data/frame_01184,B4,zmax,912.2691650390625
2728,../1024/data/frame_01184,B5,zmin,472.7361982279115
2729,../1024/data/frame_01184,B5,zmax,3140.378222861669
2730,../1024/data/frame_01184,B6,zmin,13.31814915561732
2731,../1024/data/frame_01184,B6,zmax,768.3487866303356
2732,../1024/data/frame_01184,B7,zmin,0.0011531804980363242
2733,../1024/data/frame_01184,B7,zmax,0.39564578547111545
2734,../1024/data/frame_01184,B8,zmin,-0.005211187721087536
2735,../1024/data/frame_01184,B8,zmax,0.004795972873351884
2736,../1024/data/frame_01185,B3,zmin,2.2135071754455566
2737,../1024/data/frame_01185,B3,zmax,76.2069170496981
2738,../1024/data/frame_01185,B4,zmin,13.237503051757812
2739,../1024/data/frame_01185,B4,zmax,204.4091771351897
2740,../1024/data/frame_01185,B5,zmin,466.2693727066912
2741,../1024/data/frame_01185,B5,zmax,2400.716480451297
2742,../1024/data/frame_01185,B6,zmin,9.39406077040583
2743,../1024/data/frame_01185,B6,zmax,123.1424156111927
2744,../1024/data/frame_01185,B7,zmin,-0.0006489257908566327
2745,../1024/data/frame_01185,B7,zmax,0.052933984529105124
2746,../1024/data/frame_01185,B8,zmin,-0.003910075067905637
2747,../1024/data/frame_01185,B8,zmax,0.019760706913064908
2748,../1024/data/frame_01186,B3,zmin,3.096360921859741
2749,../1024/data/frame_01186,B3,zmax,251.78261956308296
2750,../1024/data/frame_01186,B4,zmin,13.332301139831543
2751,../1024/data/frame_01186,B4,zmax,708.8236883674962
2752,../1024/data/frame_01186,B5,zmin,404.7705123875134
2753,../1024/data/frame_01186,B5,zmax,2563.125962605831
2754,../1024/data/frame_01186,B6,zmin,9.938126316207034
2755,../1024/data/frame_01186,B6,zmax,306.2913668654613
2756,../1024/data/frame_01186,B7,zmin,0.0011297993872431628
2757,../1024/data/frame_01186,B7,zmax,0.2367355861483551
2758,../1024/data/frame_01186,B8,zmin,-0.0036918788264308435
2759,../1024/data/frame_01186,B8,zmax,0.0040810126877980765
2760,../1024/data/frame_01187,B3,zmin,2.056584358215332
2761,../1024/data/frame_01187,B3,zmax,87.38558330359939
2762,../1024/data/frame_01187,B4,zmin,10.278035163879395
2763,../1024/data/frame_01187,B4,zmax,243.39945340236855
2764,../1024/data/frame_01187,B5,zmin,392.92700819206703
2765,../1024/data/frame_01187,B5,zmax,2400.177402097498
2766,../1024/data/frame_01187,B6,zmin,9.760439404106258
2767,../1024/data/frame_01187,B6,zmax,162.81477483005148
2768,../1024/data/frame_01187,B7,zmin,0.0008807146555491895
2769,../1024/data/frame_01187,B7,zmax,0.08305144466214649
2770,../1024/data/frame_01187,B8,zmin,-0.003468557719287514
2771,../1024/data/frame_01187,B8,zmax,0.023056294578692012
2772,../1024/data/frame_01188,B3,zmin,4.428858757019043
